S_bar,W
0.5,0.0
0.35378016299559967,2500.715
0.32782637617305144,236.045
0.3568548317082737,0.0
0.3780562691899088,0.0
0.39964794360374145,0.0
0.41893967753424777,0.0
0.4380987598307298,0.0
0.46009205790412344,0.0
0.47853170868975226,0.0
0.4951620514315758,0.0
0.45304487748179256,1916.895
0.47148234608960915,355.16
0.47595275728145153,0.0
0.48098755895914386,0.0
0.4854511849540195,0.0
0.49061269324894224,0.0
0.4944115665960422,0.0
0.49150225377954504,0.0
0.49249072114968084,0.0
0.49339397559165354,0.0
0.49723952578247266,1990.225
0.5019905122661839,371.235
0.5037415369894505,0.0
0.5064045707595372,0.0
0.5081017398588566,0.0
0.5043995299393679,0.0
0.5041341517051509,0.0
0.5064844885893998,0.0
0.5036505186262864,0.0
0.5005261849443022,0.0
0.5195380546192703,2181.165
0.537236028078257,469.21
0.53764600854751,0.0
0.5379351445888247,0.0
0.5392100602963581,0.0
0.5445333164936816,0.0
0.5443091538149878,0.0
0.5482786132057046,0.0
0.549454485802344,0.0
0.5524827694866329,0.0
0.5564913902074418,2239.855
0.5538046255933308,442.36
0.5555769988829575,0.0
0.5555192830190645,0.0
0.5556222254853356,0.0
0.5528830537178342,0.0
0.5524269953009887,0.0
0.5465858624861895,0.0
0.5470217743676474,0.0
0.5437984291716034,0.0
0.5688925478839514,2358.54
0.566807009801925,407.71
0.5657088808298242,0.0
0.5634847205998355,0.0
0.5608846266097188,0.0
0.5635128744454891,0.0
0.5646049688338419,0.0
0.5677154050596865,0.0
0.5674194694535787,0.0
0.5678387530302612,0.0
0.5854373157144728,2546.925
0.5944726667741048,442.915
0.5959358120004834,0.0
0.598806049763668,0.0
0.602051470561312,0.0
0.6003237340573597,0.0
0.6006443600603837,0.0
0.6011745480689832,0.0
0.6032731130642236,0.0
0.605995000318473,0.0
0.6002491078826455,2441.815
0.6064350388510672,471.52
0.6049659529751804,0.0
0.6041759808267024,0.0
0.6012855644085198,0.0
0.6015262855036665,0.0
0.600385584643623,0.0
0.5998514295437325,0.0
0.5978884791682969,0.0
0.596636204771841,0.0
0.6027044131610068,2517.05
0.6019978496575253,460.57
0.6031109625919492,0.0
0.6064707171786703,0.0
0.6094329485941011,0.0
0.6086847518051048,0.0
0.6087870580825048,0.0
0.6054229134535166,0.0
0.6046846730247074,0.0
0.6034870283726024,0.0
0.5917249036417486,2428.375
0.5947533630367494,462.645
0.5929097407349754,0.0
0.5872603256934746,0.0
0.5845536400038466,0.0
0.5842067133767063,0.0
0.5842627310167839,0.0
0.5853008202213048,0.0
0.5844764026972047,0.0
0.5809461679670442,0.0
0.5636278919299368,2259.96
0.5646940715319262,454.42
0.5646704698793836,0.0
0.5674118293456367,0.0
0.5680465267430019,0.0
0.5677989530086622,0.0
0.5665084931319191,0.0
0.5662558579747307,0.0
0.5629539906816872,0.0
0.5650410393986718,0.0
0.5857817507664432,2400.14
0.5904808685549768,485.265
0.5908778642481125,0.0
0.5908704071102965,0.0
0.5891974388945527,0.0
0.5883827624179484,0.0
0.5862039465715471,0.0
0.5824752056341584,0.0
0.5802378492762206,0.0
0.5805049516247649,0.0
0.5909742481819946,2517.08
0.5912385513819215,471.905
0.5926520218938478,0.0
0.5912886370361237,0.0
0.5920243989595035,0.0
0.5926986834322358,0.0
0.5939920149046538,0.0
0.5938489823322859,0.0
0.5983044986657017,0.0
0.59810010236824,0.0
0.6088298489442177,2565.76
0.6155011290963409,498.71
0.6139355054992361,0.0
0.6143314655785665,0.0
0.6146421354718066,0.0
0.6154296124255039,0.0
0.6147550996237717,0.0
0.615201194002578,0.0
0.6143338637587966,0.0
0.6113983169488565,0.0
0.6145672458315596,2552.54
0.6039419406644596,422.945
0.6017924148925435,0.0
0.5998469716176608,0.0
0.5978866225651233,0.0
0.5955747645655162,0.0
0.591660777187962,0.0
0.5923944892084573,0.0
0.590577553138432,0.0
0.590526240247734,0.0
0.5972373674389747,2624.705
0.6002045004842483,416.26
0.6033262660782767,0.0
0.6019128672041787,0.0
0.6009469558413214,0.0
0.6013570167915667,0.0
0.6039422257190857,0.0
0.6043278731840213,0.0
0.6048290760633569,0.0
0.6028739109367706,0.0
0.5961081117696336,2521.985
0.6056575435479152,482.33
0.6035430593563056,0.0
0.6040725655403949,0.0
0.6050615041946816,0.0
0.6043603835017002,0.0
0.6042306040180698,0.0
0.6054917263407572,0.0
0.6036119443378299,0.0
0.605750483650146,0.0
0.6288746256345356,2718.145
0.6304027227253354,481.72
0.6304634414394431,0.0
0.632325212503912,0.0
0.6339434636405226,0.0
0.6351548190210171,0.0
0.6343314709102921,0.0
0.6324771524067246,0.0
0.6345309374192767,0.0
0.6335608480301108,0.0
0.635165874072111,2731.1
0.6343129206816817,480.47
0.6369899309271908,0.0
0.6355911149989076,0.0
0.6341966821613149,0.0
0.6324343989799758,0.0
0.630464561247092,0.0
0.6288970243936902,0.0
0.6252391912849113,0.0
0.6248453870420763,0.0
0.6055201504776092,2502.03
0.6027248592608803,433.68
0.6003694671823607,0.0
0.5999027088507874,0.0
0.5965995168113242,0.0
0.5967148758072315,0.0
0.5976697120202416,0.0
0.5981755871956157,0.0
0.5967077704551261,0.0
