S_bar,W
0.5,0.0
0.4866060125271405,0.3618042732894435
0.4735934770694355,0.42855005840959587
0.46221555890493343,0.3115304177504982
0.4762456778949405,0.3240656125263451
0.5032101923833703,0.0
0.48806189258166005,0.2449075543963741
0.46658172764064865,0.17743779292722422
0.4584820935345177,0.17251208417338193
0.46772161001895074,0.17415033035394006
0.4783563770622255,0.0
0.46037965986934803,0.17557346356443176
0.4507586092292351,0.19314256719101006
0.44413236959668156,0.14252309172028654
0.4425371501930714,0.15715847104023375
0.44024091987867664,0.0
0.43061991425769547,0.16511671827042812
0.4263313878643326,0.1388100765618121
0.41857680504424755,0.12759372293033
0.41702197548689224,0.12843759559788734
0.4157959741520408,0.0
0.4059496934112405,0.15055555461846945
0.4011174083360048,0.12193281454924028
0.3963440168583353,0.10276723064071315
0.39454775582435625,0.16546092296044976
0.3920054083302776,0.0
0.3905395042872949,0.13936255385792368
0.3885975124695558,0.14806698649327085
0.3905026382073895,0.11072438807593743
0.3887771261876915,0.1375591923458903
0.3872569037605984,0.0
0.3858079111523782,0.08543323489209945
0.3828026279432414,0.0869175789255693
0.38244797011809467,0.13110663998312028
0.38209163321977596,0.31538327754775547
0.38310293995302575,0.0
0.38027107816610745,0.09395631086627267
0.3817995879165425,0.15370243850450327
0.38078852263821034,0.10874029250919534
0.3801098899128348,0.08851108520391938
0.3794522690954233,0.0
0.3804023116037391,0.09324097484001805
0.38163205981497605,0.1090456438160387
0.382351085820364,0.12694021977298034
0.38230293369917673,0.13501593989976965
0.3833751735664722,0.0
0.38278357562515414,0.12899833688143655
0.38022418756905046,0.11433606956082866
0.38059766188556104,0.13048893301090925
0.3815599572775525,0.12211062514271179
0.3822942053220478,0.0
0.3802855235086242,0.09602294846106392
0.3825990823026783,0.12108699933531808
0.3823330820749036,0.17140864104189818
0.3818627613554112,0.08121643964530309
0.3804525956273115,0.0
0.3829294348083021,0.3264586852586666
0.3836834540145996,0.10601895846207264
0.38187393555180776,0.13575130225981805
0.38220746483378526,0.1423269902421724
0.3825838461258172,0.0
0.38526054218105865,0.09051335008336993
0.3835136269373812,0.16024371922729105
0.38448771694434913,0.10258855831183739
0.3860852626270542,0.12056888627025103
0.38678751271270484,0.0
0.384696445475072,0.09360545349967263
0.38332889177794127,0.10667763372384154
0.38421826244750523,0.12442426854836298
0.38351216268029803,0.11317288473964986
0.3840027760223818,0.0
0.3852699990992528,0.10474569249000407
0.3862754985638914,0.11835705298173103
0.38627759616408375,0.12961005546701923
0.3863045403751867,0.14777170566830033
0.3860091905761237,0.0
0.3868593288629351,0.09992682192845158
0.3905602573601658,0.13573325245411222
0.38938934105361955,0.12368466949325352
0.38947494994856924,0.1082030250469068
0.38844268885566174,0.0
0.3880476640173847,0.15210492982483087
0.38735279718840815,0.0989696666467512
0.3863078512887974,0.10408374348279205
0.38597669943817003,0.1056467465241286
0.3866520636437259,0.0
0.3842719492848361,0.11506886844197703
0.38224743201337563,0.1275037644668394
0.3811249437979822,0.09252331712710331
0.3808151186224587,0.14763769041981087
0.3806615622385277,0.0
0.3793309932939255,0.10403617807090149
0.3787740662369239,0.08959577187870625
0.37773086077265666,0.1649088387788093
0.3778103357131293,0.14198312239533223
0.37778387153388576,0.0
0.3752325833398743,0.09357242177019247
0.37519311210735334,0.15235219583105272
0.3762179416122621,0.15144481079332775
0.3760867456927023,0.06692436078119614
0.3763985436525694,0.0
0.37664074400920355,0.1037821277287016
0.37688763809694836,0.12540265725342636
0.37768549995142586,0.09721088999804854
0.37710096762984324,0.11691658689290879
0.3767945173057218,0.0
0.38281444107763757,0.16659887297522424
0.3845932084267693,0.15903220067928
0.38491900424973835,0.09360552192923383
0.38632931873048554,0.1383695873756591
0.3873579506939858,0.0
0.3857120874607878,0.09107083422856062
0.38574315778380625,0.1684905632406664
0.3846258634692157,0.11961277888134836
0.38476709298176603,0.08321871654668957
0.38511637915580305,0.0
0.3810982550608513,0.09710450224449328
0.38036035393714474,0.13363461695435658
0.37923838582687625,0.12175095244175052
0.3785845463359444,0.12402490362802973
0.377040345967339,0.0
