S_bar,W
0.5013848942453167,0.0
0.307174510651784,2454.5613292605917
0.2308618181252074,1864.1947360730044
0.1815452474814689,1252.6089462393036
0.15491089405847874,1089.9330333455684
0.13492312773691834,808.3554220637363
0.12115085492452994,698.8810594292444
0.11090350978367852,591.0603411781346
0.1025476619792396,581.8439910379138
0.0955165011174291,468.8919239105422
0.08942345758972921,501.56422530125246
0.0776331771910317,591.2063962359053
0.07004950084418982,576.8890073755093
0.06468429488319434,511.554219086523
0.060258498674310663,308.6276408372937
0.057387439740299716,276.29688183115064
0.05522937200580803,278.29468391549614
0.05331654789972868,312.87486221475075
0.05182377216629323,280.3625797957045
0.05000313417698576,270.52207777128535
0.04849318872604875,257.39281469552395
0.047468127981836625,254.94395501831252
0.0459379833609487,204.31324527580855
0.0451269918589525,200.29157855382863
0.044374910856464014,156.73844689986325
0.04401310380233284,224.52464129794737
0.043490475093166496,210.42415908536768
0.04314501601967831,184.20906248419757
0.042668572363033445,181.90108680036687
0.042396462845457054,195.00195333700762
0.041914898018214845,157.9630335638466
0.042354619285773616,349.8842504747793
0.042051326707641064,283.41469188437867
0.042029114582747704,269.36100437435556
0.04169412697014254,250.1590248094284
0.041488857054834793,180.00530875237695
0.04139972642064521,142.8578727242763
0.04132088331358431,157.29315760679197
0.041217087491944915,202.2051451857913
0.04106306850623234,187.36432276906623
0.04095382932314256,240.46459906930556
0.0409922228695401,277.574661520612
0.04104170862084547,271.3739315175588
0.040821715518353285,253.4417381114261
0.040877338758846415,209.07635818551887
0.04089587028554533,206.11137335705345
0.04070256437298852,148.42149715329907
0.04064625791791823,175.3903105672007
0.040592917461245284,165.6635385327703
0.040616912101805305,243.0134376189092
0.0406197695982143,237.64132985401292
0.040663606525527494,243.05698375737506
0.040708014323618015,244.36072384330376
0.04074627346128018,238.42431553596833
0.04075177142519143,234.89220726226736
0.04083158441326837,272.2733598216357
0.040710141402799487,178.39752498631674
0.04076508418026141,190.2153869869196
0.040766897639454,189.04626552451194
0.04067338448323821,224.82389796856688
0.04074654809665799,282.9911870181761
0.04100237449285013,251.22318765808168
0.04091443914465744,203.16627873872548
0.04087424579340108,264.95832755217515
0.04099859843892751,220.2075635025541
0.04081418923119157,183.58089925099424
