S_bar,W
0.4994027106065107,0.0
0.5387647059022231,2555.0
0.545958322832347,2625.0
0.5434187607618303,2735.0
0.540645046756914,2680.0
0.5374109755615614,2690.0
0.5323522632376525,2560.0
0.5237924388217197,2535.0
0.5230918307343893,2765.0
0.5298614875804044,2670.0
0.5369648054370598,2640.0
0.5350072227867193,2695.0
0.5334424959732892,2665.0
0.5363994285117176,2715.0
0.530475355708104,2545.0
0.5330207807268996,2570.0
0.5367959254690383,2610.0
0.5376058375213353,2585.0
0.551442969812146,2715.0
0.5372706385801717,2810.0
0.53466752513052,2775.0
0.5231758325524212,2600.0
0.5229193665085955,2540.0
0.5120266332055442,2585.0
0.5068699859992978,2500.0
0.5162404852248265,2695.0
0.5163717743710946,2670.0
0.521860625747978,2590.0
0.5105677739792723,2650.0
0.5208752162701656,2515.0
0.515745759769889,2610.0
0.5136108781590201,2515.0
0.5196965126209332,2575.0
0.5252666166655997,2660.0
0.5360970318349584,2660.0
0.5281994441802162,2725.0
0.5242471946792875,2545.0
0.522276081813905,2500.0
0.5146312361163209,2560.0
0.5126786483584319,2665.0
0.5130879319052297,2530.0
0.5112679275686541,2535.0
0.5055587505037887,2590.0
0.5056448608667337,2380.0
0.493786477145787,2535.0
0.49515721325752104,2450.0
0.4991048128299515,2460.0
0.49814719604257124,2485.0
0.49795539083673707,2490.0
0.4897163462868341,2410.0
0.49213597779688517,2390.0
0.5000607077801048,2610.0
0.49855383519994695,2640.0
0.4864791377168782,2545.0
0.48982175240702097,2425.0
0.48407271087619563,2405.0
0.4763778752678839,2425.0
0.4727962924801632,2285.0
0.4776657533707669,2360.0
0.4857464206334909,2550.0
0.48197797124374114,2400.0
0.4882089999682506,2435.0
0.47113654324022586,2340.0
0.47832109759391456,2215.0
0.475767253241461,2355.0
0.4689001122527061,2295.0
0.4707145173116982,2365.0
0.47137553135546006,2400.0
0.4738935495087165,2410.0
0.47177669090929314,2225.0
0.4628183267414337,2290.0
0.4545338227668923,2290.0
0.4705743217084669,2305.0
0.47440854830163326,2450.0
0.48118435293705897,2430.0
0.48520516623088533,2285.0
0.4879414257727185,2495.0
0.4931482113845985,2525.0
0.4831153106790114,2465.0
0.4807797708350218,2500.0
0.49211655343697497,2535.0
0.48784838405520264,2560.0
0.4804067353020438,2425.0
0.47453091985896845,2475.0
0.4657426398941815,2355.0
0.4600650900609894,2360.0
0.4595151652134638,2340.0
0.4548229689465914,2295.0
0.4554620092152411,2290.0
0.4467029531732091,2170.0
0.43654025544613495,2325.0
0.42501141205384546,2115.0
0.42366370180543156,2115.0
0.42042830204598364,2230.0
0.42318378613749147,2175.0
0.42688791404995247,2110.0
0.4200687899053038,2220.0
0.4103420366208817,1995.0
0.4042818018775361,2115.0
0.40035161777140243,1995.0
