S_bar
0.501972649403277
0.4792913735964109
0.4882805286309333
0.5052929413305339
0.5060785759042334
0.5059966470709958
0.4980999986833189
0.5019687383748325
0.4984926680962875
0.5011483491374379
0.4892160452041195
0.4893393290892726
0.4827924671270005
0.4762615977319012
0.4711464666479232
0.46243372148913936
0.4609315483449644
0.45515294617321
0.45468747516541647
0.44209842483916145
0.44624384349505697
0.45094530333312555
0.44564673065905885
0.4399725258949292
0.4370189133935968
0.4374782872447417
0.4353654215480769
0.4372357333497193
0.43601618451982205
0.43978737547012464
0.4341347244084232
0.4198093378496447
0.42147971068349294
0.4216250061899147
0.41830191921879567
0.41857925428251624
0.41895607519164657
0.41097416137076187
0.40681035832285617
0.4027260031438546
0.4031564160610729
0.40311350479327057
0.4044137877189781
0.40274266863847147
0.40634654138277726
0.4013017808138665
0.39963986897344195
0.4022585585801571
0.3999518852811472
0.40198554749461607
0.39530710532345453
0.39660401310550963
0.39508459861629514
0.39014474185210185
0.3919247725281268
0.392779732066777
0.3908221381137972
0.38956923592690007
0.3883389451938913
0.38481816321833673
0.3852869071195516
0.38344070445774375
0.3770423861914678
0.37677390285809437
0.3716340039420445
0.37583455114264275
0.3786485594488638
0.3777308958746471
0.38355243057751387
0.383506401328655
0.38464992748230886
0.3904549285858105
0.3929365537247695
0.3921921588771764
0.3924588527390897
0.38993079113574913
0.3937859431563824
0.3937995784359606
0.3919388711300548
0.3923303943235017
0.3944817139833658
0.39260830191293444
0.3945397225918947
0.39613652623879214
0.3968834680842951
0.39724810474097766
0.39239307235715354
0.39410629896137434
0.39389009840731115
0.39274306506501494
0.39329789176149293
0.3900987796134402
0.38706131382653935
0.3889984364048311
0.3878127128908231
0.388033525135557
0.38991871743478385
0.3867837287723035
0.38684418780854335
0.3878580764212731
0.38781194429851895
0.3908551301518143
0.3911640852475117
0.3921138918932653
0.3972645239502869
0.39548258321243185
0.39692430835661036
0.39716241059932406
0.3956476451634409
0.39943717963416153
0.3999024700995397
0.4003479199002781
0.40101756739170935
0.40247062777178605
0.4007704986407322
0.3994177679769927
0.3950333420847622
0.39851611098986695
0.3950152980709754
0.391966300868025
0.3925870679936683
0.3926556722219841
0.3924594055894334
0.3888478917280846
0.3860194858102828
0.3918096638983007
0.3899931946910659
0.3834935638104931
0.3923697755269346
0.38923097626600583
0.3855628723832941
0.3829614833021823
0.3825858554431063
0.38188831465531764
0.38517122110432594
0.3816802580966921
0.38304107251265657
0.38687797636206167
0.3786305160693061
0.3814779071993607
0.38287519597977976
0.3815216042173425
0.37797135866721027
0.37625417259437566
0.37368450935555036
0.3734554325249712
0.3728757239359984
0.37306786935225894
0.37187876025037897
0.37054743720726
0.36831289586751037
0.3693113786061462
0.37508870399207916
0.3739958236848717
0.3702191020974509
0.36730617529714543
0.3696262392859404
0.3669340526086177
0.37174431647678696
0.3737233874606772
0.3777370671895204
0.3812816221815845
0.38295198954731746
0.3848668687600107
0.38765436061631126
0.3948540019300084
0.39297327773387386
0.3901864301513929
0.3919751206560079
0.3941994855603987
0.39137094771844266
0.38771776125271407
0.3833980830331113
0.3859859175599642
0.38496009993300206
0.3797557259036778
0.3792692423464411
0.38304738493064794
0.37619008688936906
0.3718705947237142
0.3774120450965101
0.37873062316022454
0.3798868980635048
0.37669048788506004
0.37761649204638253
0.3750127381673327
0.374754727709885
0.3734447364487385
0.3814030573566186
0.3865317381613226
0.3829547509190662
0.3802618618718923
0.38045531267195554
0.3808713419597063
0.3814206449618903
0.38708616376848876
0.3871576580129562
0.3904882503732479
0.3874666400951421
0.38719437871029994
0.38625008473170636
0.3910519278857224
0.39170750329560144
0.39176968022072745
0.39165150809240584
0.3894638602083545
0.3928980085581925
0.3914997744249034
0.38905949803446066
0.38365567536956363
0.38149918449370945
0.3829516482249838
0.38314773013262465
0.3808950500987079
0.3773899399430843
0.37862813780811905
0.3739985919266353
0.36800323508375216
0.37194018588969746
0.37785976732330945
0.37894133115667444
0.3730245050892982
0.37159254486241267
0.3713483484964803
0.3807275018679402
0.37967141507077573
0.3865891784389197
0.39252852298063784
0.3888934111520416
0.38454972799446413
0.3887740980743478
0.398118154138643
0.3992112758346851
0.4071955633733554
0.403600093968699
0.40441873082696483
0.40068650514783116
0.40333911268121864
0.4020528599077776
0.4109876636082537
0.411313933686944
0.40449483435622036
0.4067600681210379
0.40325396802449415
0.4045111095465935
0.4110378487755696
0.4131900537731077
0.4111221326764563
0.41351708261815756
0.4079641372343951
