S_bar,W
0.4994027106065107,0.0
0.28053552374826823,3197.7480639448813
0.1724215245056542,2113.543763339239
0.11335520612820985,231.73057869641931
0.10419133929438647,2086.7896887903435
0.10365980711811434,3360.778251873282
0.10558374991195163,4086.6560311859175
0.08765007139848068,0.0011691186218435417
0.08431941451337689,242.3613649418823
0.07958333865238161,424.3011072150409
0.06965643542676188,58.21138478964854
0.0541268367234456,0.00027114703584189104
0.046960349579610476,0.00017373284014130078
0.04475875669682151,2.114575538794869
0.041508474874887326,299.04989527336545
0.038502447813800925,103.08145425832899
0.03507951533605707,111.49709663839143
0.033662785503943325,20.03110795277413
0.031824629003273236,54.1606374110629
0.030895077033946883,327.23306350487445
0.029156881708185232,10.669558877248091
0.02870801844463666,1.4140389064902477
0.0281963257687414,410.0507622360401
0.027892076116107334,143.18098712519395
0.027926480529139402,44.79737534468464
0.027895912407895112,294.65483814536725
0.027431105952928084,48.551070928188544
0.028062589444690537,21.46097018246547
0.028581917267523245,40.48855128632095
0.028461383936515414,72.74442954704656
0.02832763010561432,14.533929210809514
0.028030078475845085,8.101858638523968e-05
0.02750142505477438,8.363803329755181e-05
0.026836736660144207,8.919265853933614e-05
0.026966628914355004,52.08619716093082
0.026756388473561977,53.316320412863504
0.027075557528874996,80.39276375313493
0.026529846504495764,22.345180773345497
0.02593492812714927,42.20319969397416
0.025446803576141114,63.58447326678342
0.025264785320954383,9.317247562591701
0.025404446312291915,215.46406792923574
0.025189173896951956,9.244660798918713e-05
0.025682145573262122,0.00010906145466229316
0.02526936414146985,48.757428242115914
0.025493612796625972,63.95071145194635
0.025334469305465943,51.98794193209708
0.025351146060319234,10.54391413821887
0.025041123064656428,31.482071053575144
0.025238674598352457,68.35200260610033
0.02583763690039437,235.26799893396733
0.025620366942224016,2.1012011665686368
0.02869972625971115,1299.3710309145997
0.0266410094292809,0.00011183483633142718
0.02695392971416098,46.93591471368136
0.026691523586955285,38.664207034985054
0.02674113157339988,76.39269057751618
0.026699969860027636,16.78475919484424
0.026992722389212666,41.36846720962797
0.027599335159505828,74.11981759431752
0.03027098685137045,3388.001494063589
0.03154088435689769,933.6411265132812
0.02950316625845035,0.00012737868383440342
0.02907040050865569,9.736508716890802e-05
0.029098374889579122,57.697810370007296
0.029219440346984225,55.615875518642284
0.029395430890398207,77.82483592937459
0.033579085645035964,3169.9643334772045
0.0315515583454153,24.420788835757314
0.03167298438053144,100.51247343144503
0.030211373319941563,47.871803026585454
0.03361175982898994,1504.8332022631057
0.0316644487011863,151.61336653295794
0.031864999043994736,0.00011467448081306356
0.031534688449365016,40.395494467267376
0.03173824400100742,66.52560649210217
0.031566784187059584,68.9618113496667
0.029488190684679404,24.0744615212255
0.028613162821704993,22.3195265766689
0.028310206332116197,302.7870463630894
0.028323970357005446,85.28382001979541
0.02692295614191707,0.00014811440312809406
0.02604204897537015,7.660577981240806e-05
0.025579967050481798,7.989384711392354e-05
0.026692613834712938,587.5989741763893
0.026184925157862523,65.46719180173528
0.026080106311097525,54.26443035141883
0.02554563186975244,6.758137577076484
0.02565299543307454,19.263421834733197
0.025389137797476768,64.17594602860763
0.025689924150874444,61.5992972328665
0.025500194872678968,0.00010971382090729232
0.027503261807037417,1038.7740993456227
0.026667377496301086,6.534101636398812
0.02630109105054282,42.63771261051153
0.02597866933697943,46.66824801982928
0.026575541722198188,69.33445216490917
0.026828985552050686,21.61316836225606
0.026802614467962702,11.33809922276149
0.0270551006117937,59.801095275410425
