S_bar,W
0.5,0.0
0.33765427313916085,0.491
0.37203071396593246,0.0
0.4069626687631816,0.0
0.4402824149532217,0.0
0.4747882816990225,0.0
0.39484663380270946,0.479
0.41742094577955835,0.0
0.43667249251671814,0.0
0.4559235287542025,0.0
0.47208537253227156,0.0
0.46447405604734243,0.439
0.4715655447416889,0.0
0.4754425850004984,0.0
0.4786327068898202,0.0
0.47711338506008294,0.0
0.4847371032052496,0.478
0.4861440429857686,0.0
0.4884274012572097,0.0
0.49171515383479464,0.0
0.495276975332979,0.0
0.5091057592641701,0.508
0.5093683415134707,0.0
0.5119157807837486,0.0
0.5116713106650272,0.0
0.5123666446263023,0.0
0.5261587513742926,0.523
0.5272628927546463,0.0
0.5302575643875301,0.0
0.528679816200923,0.0
0.5277638864243154,0.0
0.5419701299261578,0.514
0.543622290340234,0.0
0.5450340546519492,0.0
0.546202795827173,0.0
0.5496342818765474,0.0
0.5547350619016435,0.528
0.5556337258422904,0.0
0.5562532693270499,0.0
0.5586196961151793,0.0
0.559839443270758,0.0
0.5635969418102545,0.537
0.5628171922856905,0.0
0.5637575372514959,0.0
0.5632367002648819,0.0
0.5633704500456591,0.0
0.5664863199500457,0.564
0.5674376616606178,0.0
0.5683754721848909,0.0
0.5688917100119063,0.0
0.5699911251789586,0.0
0.571671044524166,0.567
0.5720613551116597,0.0
0.5718789033666426,0.0
0.5719298615707628,0.0
0.5713346986716303,0.0
0.5853112460893568,0.597
0.5854411205852286,0.0
0.5865571965285654,0.0
0.5856898046299606,0.0
0.5861256257496016,0.0
0.5960082871265819,0.579
0.5981018601070659,0.0
0.5982679724014165,0.0
0.5999329878379719,0.0
0.5981535726766971,0.0
0.5986131024431967,0.58
0.5973247023725851,0.0
0.5976591795379075,0.0
0.5978728092933137,0.0
0.5974001518917121,0.0
0.6081231032344444,0.604
0.6077921254848645,0.0
0.6084006513978621,0.0
0.6082724943919969,0.0
0.6085261346766163,0.0
0.607148563588445,0.587
0.6072977367737705,0.0
0.6064270380285591,0.0
0.6070994953406689,0.0
0.6050008089665002,0.0
0.6092934877626304,0.617
0.6086733313137074,0.0
0.6082772507883988,0.0
0.6070041719857632,0.0
0.6075744401199474,0.0
0.6133259420694671,0.587
0.6119322046033826,0.0
0.611393815736184,0.0
0.6098303029225883,0.0
0.6104425270803422,0.0
0.5863138756130456,0.573
0.5843320309766368,0.0
0.5833708308866319,0.0
0.5837927184296189,0.0
0.5816566914812276,0.0
0.5700310952205407,0.578
0.5703976664808945,0.0
0.56992051482772,0.0
0.5687496740450565,0.0
0.567438147853507,0.0
0.5728254344034406,0.563
0.57149970757752,0.0
0.5694891417625502,0.0
0.5662107315659362,0.0
0.5656821467825023,0.0
0.5721206804187106,0.568
0.5711884962037989,0.0
0.5712777055278294,0.0
0.570878336933644,0.0
0.571268804086059,0.0
0.5749587398855068,0.577
0.5771657723185654,0.0
0.5768616594957432,0.0
0.5762933634797986,0.0
0.5757711643340571,0.0
0.5858484006444823,0.607
0.5861813643203643,0.0
0.5858708834491497,0.0
0.5843362632373881,0.0
0.582143169647866,0.0
0.5887631538327306,0.601
0.58825753805771,0.0
0.58981972404369,0.0
0.5896074206964084,0.0
0.5884124653352776,0.0
0.5884842130787576,0.598
0.5881555613611108,0.0
0.5878415309234124,0.0
0.588416568356522,0.0
0.587553674513291,0.0
0.5830924793796949,0.561
0.5820706675960976,0.0
0.5797472224761246,0.0
0.5783762827815774,0.0
0.579613404803107,0.0
0.5699372701602451,0.569
0.569728000477048,0.0
0.5685309784870369,0.0
0.5691205453225497,0.0
0.5718975144974784,0.0
0.5780077549101136,0.587
0.5776303574016304,0.0
0.5768560605368407,0.0
0.5784373898392666,0.0
0.5771379189705992,0.0
0.5835482811207734,0.576
0.5824907446332279,0.0
0.5813393502513595,0.0
0.5802021353436403,0.0
0.5783058165953975,0.0
0.579947719045522,0.574
0.5793003409857679,0.0
0.5800505781631425,0.0
0.5789414238811637,0.0
0.5786877441272255,0.0
0.5871713705049072,0.6
0.5872012642469792,0.0
0.5869514264664853,0.0
0.5872628695662094,0.0
0.5867565282480498,0.0
0.5850486769915612,0.59
0.5843874166602985,0.0
0.5841208549837347,0.0
0.5842426842225105,0.0
0.5823588304045626,0.0
0.5862408157978464,0.602
0.5863861005044052,0.0
0.5875733638251424,0.0
0.5878647088651018,0.0
0.5882144759738321,0.0
0.5832548347867402,0.573
0.5834317861811078,0.0
0.5837803477392992,0.0
0.5835808703162232,0.0
0.5851910139666046,0.0
0.5746096686626045,0.567
0.5734386237614281,0.0
0.5719452063335181,0.0
0.5701360171329972,0.0
0.568117198547574,0.0
0.5689670364387497,0.546
0.5693771452088164,0.0
0.5685437920932461,0.0
0.5672177719057092,0.0
0.5654147295165339,0.0
0.5687999054500468,0.579
0.569125347609154,0.0
0.5708389472367955,0.0
0.5716801390836145,0.0
0.5709087319329845,0.0
0.5768240498215547,0.564
0.5782669329738451,0.0
0.5779275787884993,0.0
0.577501559896347,0.0
0.576246022799252,0.0
0.5856885110962846,0.584
0.5845234149845908,0.0
0.5822094063565583,0.0
0.5801658926273822,0.0
